name,street2,city_id,state_id,country_id,country_base_gst_type,gst_category,gst_reg,gst_no,pan,ref,gst_credit,disc,nedisc,adisc,tdisc,section_id,reverse_tax,notify_email,deemed_export,sez,export,tax_exempted,sale_type,sale_sub_type_id,property_account_receivable,property_account_payable,property_payment_term
MRCMPU LTD,"KUNNAMANGALAM P.O, KOZHIKODE - 673 571, ",Kozhikode,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100380,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MSN CHEM INTERNATIONAL PVT.LTD.,"T.NAGAR,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,AAECM0733H,PA9500619,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MUKEN ASSOCIATES,"RAOPURA,BARODA",BARODA,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500674,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MULTI ORGANICS PVT.LTD.,"BANDRA-KURLA COMPLEX, BANDRA (EAST),BOMBAY",BOMBAY,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACM4507D,PA9500660,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MULTICHEM SPECIALITIES PVT LTD.,"211 NARIMAN POINT,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAFCM0236M,PA9600593,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MURTI & MURTI INTERNATIONAL LAW PRACTICE,"Dr.KRISHNASWAMI ROAD,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600570,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
MUTHURAMU (SALES EXECUTIVE),",",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PA9600584,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
N.K.ENTERPRISES,"SYED MOHAMMED COMPLEX,, ADV.ESWARA IYER ROAD,PULLEPADY, ERNAKULAM, COCHIN - 682 035.",ERNAKULAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100403,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NANDU CHEMICAL INDUSTRIES,"HUBLI,",HUBLI,Karnataka,FALSE,FALSE,FALSE,FALSE,29AAIFN6930E1Z4,,PA9500687,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NANDU CHEMICALS (P) LTD.,"HUBLI,",HUBLI,Karnataka,FALSE,FALSE,FALSE,FALSE,29AAACN6140R1ZX,AAACN6140R,PA9500690,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NARAN CHIRACKKAL CORPORATE PVT.LTD.,",",KOZHIKKODE,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600516,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NARSIPUR CHEMICALS PVT.LTD.,"TURBHE, NAVI MUMBAI.,MAHARASTRA",Navi Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AABCN1504C1Z5,,PA9500696,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NATIONAL DRUG AGENCIES,"G.M.ROAD, PATNA - 800 004, ",PATNA,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9445010,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NATIONAL INST.FOR INTERDISCIPLINARY -,"COUNCIL OF SCIENTIFIC & INDUSTRIAL RES., INDUSTRIAL ESTATE P.O.,PAPPANAMCODE, TRIVANDRUM - 695 019",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100408,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NATIONAL SCIENTIFIC COMPANY,VILLAPURAM,Madurai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AABFN2068G1ZL,FALSE,9250652,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NATIONAL SCIENTIFIC SUPPLIES,"SUBBIAH NAGAR, BEHIND HOTEL MASS, PUDUCHERRY-605 001., ",PUDUCHERRY,Puducherry,India,FALSE,FALSE,FALSE,34ADNPM6244N1Z0,FALSE,9225501,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NATIONAL SCIENTIFIC SUPPLIES COMPANY,"AYANAVARAM, CHENNAI-600 023., ",Chennai,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9225502,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NAVJEEVAN-O-CHEM,"ANKLESHWAR,BHARUCH, GUJARAT.",Ankleshwar,Gujarat,FALSE,FALSE,FALSE,FALSE,,AABFN5995Q,PA9500599,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NAVKAR CHEMICALS,"10TH ROAD,TPS III, SANTACRUZ (E),,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AJNPM8968K,PA9600506,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NAVPAD TRADE IMPEX,"MUNISUVRAT COMPLEX,BEHIND HOLLY SCHOOL,,ANJURPHATA, RAHENAL, BHIWANDI",Thane,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAJFN0915C1ZM,AAJFN0915C,PA9600512,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NAZARETH WELFARE CENTRE,"KOLLAM - 6910571, , ",Kollam,FALSE,India,FALSE,FALSE,FALSE,32AAATN2358N1ZF,FALSE,9100404,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEDUMKANDAM AGRO TRADING CO. PVT. LTD.,"WEST JN.,, NEDUMKANDAM, IDUKKI DIST.",Idukki,FALSE,India,FALSE,FALSE,FALSE,32AADCN5707D1ZX,FALSE,9100407,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEDUMKANDAM AGRO TRADING CO.PVT.LTD(CBE),"NEDUMKANDAM, IDUKKI DIST., ",Idukki,FALSE,India,FALSE,FALSE,FALSE,32AADCN5707D1ZX,FALSE,9275360,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"NEELIMA CHEMICALS, EDAYAR.",", , ",FALSE,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100401,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEELKANTH MINECHEM,"BORANADA, JODHPUR,RAJASTAN",Jodhpur,Rajasthan,FALSE,FALSE,FALSE,FALSE,,,PA9600510,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEIGHBOURHOOD AGRI-BUSINESS SOLN.PVT.LTD,"THAIKKATTUKARA.P.O., MUTTOM, ERNAKULAM -683 106, ",ERNAKULAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100416,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEOGEN CHEMICALS LIMITED,"L.B.S MARG,AGRA ROAD, THANE (W),THANE",Thane,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACN5836E,PA9500781,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NET LOGISTIC,"EDAPPALLY.P.O.,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600513,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEW ERA ENGINEERS & TRADERS,"ALWARPET, CHENNAI,",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9600515,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEW INDIA CHEMICAL ENTERPRISES,"EDAPPALLY,COCHIN",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600500,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEW PLANTERS CENTRE,"SULTHAN BATHERY, WAYANAD DIST., PIN - 673 512, ",WAYANAD,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100409,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEW SAI TRANSPORT,"KALAIMAGAL IInd STREET, MADIPAKKAM,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,AHLPR3319P,PA9600511,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEWTECH SCIENTIFIC PRODUCTS,"MAHADHANA STREET, MAYILADUTHURAI., ",MAYILADUTHURAI,FALSE,India,FALSE,FALSE,FALSE,33COQPP0836P1Z9,FALSE,9225503,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NEWTRONIX,"MARAYAMUTTOM.P.O, NEYATTINKARA, TRIVANDRUM - 695 131",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100406,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (ALUVA),"Kundeli Road, Alangad.P.O., ",FALSE,Kerala,India,FALSE,FALSE,FALSE,FALSE,FALSE,PA00322,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (Chennai)," K.K.P.Salai, Ramapuram, Chennai.",Chennai,Kerala,India,FALSE,FALSE,FALSE,33AAACN7756R3ZQ,FALSE,PA00331,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (COIMBATORE),"Shri Venketeswara, Industrial Estate, ",FALSE,Tamil Nadu,India,FALSE,FALSE,FALSE,FALSE,FALSE,PA00332,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (D.R.PACKS),"Cherthanadu, Alangad.",FALSE,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00326,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (DEEP PACKS)," Kottodimukku, Manjummel., Edappally",ERNAKULAM.,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00324,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (I.R.C.),"Binani Zinc Road, Binanipuram, Edayar.",FALSE,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00327,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (Kochi),"MANIMALA ROAD, EDAPPALLY",ERNAKULAM.,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00321,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (NEELIMA)," Edayar Development Area, Muppathadom P.O.,",FALSE,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00325,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS (P) LTD (STERLING),"Edayar Industrial Development Area, Binanipuram.",FALSE,Kerala,India,FALSE,FALSE,FALSE,32AAACN7756R1ZU,FALSE,PA00323,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE CHEMICALS PVT. LTD.,"K.K.P. SALAI,RAMAPURAM, CHENNAI - 600 089",Chennai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AAACN7756R3ZQ,FALSE,9700500,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NICE PRICE POINT,"NESHVILLA ROAD, DEHRADUN, UTTRAKHAND, PIN - 248001",Dehradun,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9450255,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NILA CATERING SERVICES (INDIA) PVT.LTD.,"KOCHI,",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600518,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NILE CHEMICALS,"8 DEVKARAN MANSION,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500695,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NILKAMAL LIMITED,"KUDDAPAKAM VILLIANOOR ROAD,VILLIANOOR TALUKA, PUDUCHERRY",PUDUCHERRY,PONDICHERRY,FALSE,FALSE,FALSE,FALSE,,,PA9600504,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NIMBLE TECHNOLOGIES PVT.LTD.,"SANGLI,MAHARASTRA",Sangli,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9600508,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NIRMAL JYOTHI CHARITABLE CENTRE,"S.O.S P.O, BANGALORE - 560 076, ",Bangalore,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9300501,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NISHA CHEMICALS,"BEHIND BUS DEPOT,VIDYAVIHAR (W),,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAFFN8061K,PA9500692,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NISHANT ROADLINES,"CLIVE ROAD,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9600501,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NITTA GELATIN INDIA LIMITED,"KINFRA PARKS, KUSUMAGIRI.P.O.,KAKKANAD, KOCHI","KAKKANAD, KOCHI.",Kerala,FALSE,FALSE,FALSE,FALSE,,AABCK1582H,PA9600505,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NOBLE PACKO CHEMS,"PARK TOWN,,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9500698,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NOBLE PACKS,"ALUVA,",ALUVA,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600514,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NORTH MALABAR INSTITUTE OF TECHNOLOGY,"KANHANGAD, KASARAGOD - 671531, ",Kanhangad,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100410,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NORTHERN SCIENTIFIC MART,"JALPAIGURI, WEST BENGAL., ",Jalpaiguri,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9435282,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NOVA OLEOCHEM LIMITED,"2/25, SHAHIWALA BLDG,ZAVERI BAZAR,,MUMBAI ",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500747,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
NUTRON PHARMACEUTICALS PVT.LTD.,"KHETWADI MAIN ROAD,NR.10th KHETWADI LANE,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACN9128K,PA9500694,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
O/E/N INDIA LIMITED,"MULANTHURUTHY, ERNAKULAM, ",MULANTHURUTHY,KERALA,India,FALSE,FALSE,FALSE,32AAACO2007Q1ZL,FALSE,9100424,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OFFICE OF THE PRIMARY HEALTH CENTRE,"ELOOR, , ",ELOOR,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100420,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OIL PALM INDIA LIMITED,"YEROOR ESTATE,BHARATHEEPURAMP.O, ANCHAL - 691 330, KOLLAM DIST.",Kollam,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100422,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OM SHIVA SCIENTIFIC & CHEMICALS,"SADAR BAZAR,",Delhi,Delhi,India,FALSE,FALSE,FALSE,07AADFO7758G1ZY,FALSE,9450350,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OMEGA INSTRUMENTS & CHEMICALS,"VILASAM COMMUNITY HALL, WEST OF VETTAKARAN JN, VATTAYAL WARD, ALLEPPEY - 688 002.",ALLEPPEY,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100423,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OMKAR SPECIALITY CHEMICALS LTD.,"BADLAPUR (E), THANE,MAHARASHTRA.",Thane,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAACO7311D1ZU,AAACO7311D,PA9500700,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ORCHID SCIENTIFIC EQUIPMENTS,"PANACKAMANNIL BETHEL,EDAPPALLY",ERNAKULAM.,Kerala,India,FALSE,FALSE,FALSE,32AFUPJ2715E1ZN,FALSE,9100427,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OREX PHARMA PVT. LTD.,"STADIUM ROAD, Nr.CIDCO BUS STAND,,THANE",Thane,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500701,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OSCAR CHEMICALS PVT.LTD.,"OPP.ASHRAM ROAD POST OFFICE,ASHRAM ROAD, AHMEDABAD",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,AAACO2267L,PA9500782,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OTTO CHEMIE (P) LTD.,"POPATWADI , KALBADEVI,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACO8431G,PA9500785,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OTTO INC.,"BHAVANI BHUVAN, 18-20, POPATAADI,KALBADEVI, MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9600602,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
OXYGEN,"OPP.JAVAHAR LIBRARY,YOGASALA ROAD, KANNUR - 670 001, ",Kannur,Kerala,India,FALSE,FALSE,FALSE,32GGDPS9798N1Z7,FALSE,9100428,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
P D NAVKAR BIO-CHEM PVT.LTD.,"BOMASANDRA-JIGANI LINK ROAD,ANEKAL TALUK,BANDE NALLASANDRA, BANGALORE",KARNATAKA,Karnataka,FALSE,FALSE,FALSE,FALSE,29AAECP8133C1ZH,,PA9500744,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
P J MARKETING 2015-2016,"SOUTH JANATHA ROAD,,PALARIVATTOM, COCHIN",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9500749,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
P.A.LOGISTICS,"1st FLOOR, NH-17, OPP.SYNDICATE BANK,KULAI, MANGALORE",Mangalore,Karnataka,FALSE,FALSE,FALSE,FALSE,,,PA9600665,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
PA00332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA01008,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
PACKMEN MACHINERIES PVT.LTD.,"ANGAMALY, ERNAKULAM,",ANGAMALY,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600645,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
PALLIPPADAN ENTERPRISES,"COCHIN,",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,AAWPJ5594J,PA9500717,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
