Sale Order,Date of order,reference,Customer,Product,Quantity,Discount,Taxes,Tax Desc,Unit Price,Sub Total,Total 
SO340,2017-07-28,"""BPUR1718-0438 DT:24.7.2017""",9100644,A11651,4.0,0.0,18.0,Local,275.0,1100.0,34354.52
SO340,2017-07-28,"""BPUR1718-0438 DT:24.7.2017""",9100644,S15729,12.0,0.0,18.0,Local,172.0,2064.0,34354.52
SO334,2017-07-28,"""""",9700500,C10989,2.0,0.0,18.0,Inter,4375.0,8750.0,86730.0
SO334,2017-07-28,"""""",9700500,D15051,500.0,0.0,18.0,Inter,111.5,55750.0,86730.0
SO334,2017-07-28,"""""",9700500,M10339,20.0,0.0,18.0,Inter,450.0,9000.0,86730.0
SO333,2017-07-28,"""0005""",9100271,D12309,1.0,38.0,18.0,Local,784.0,486.08,23849.14
SO333,2017-07-28,"""0005""",9100271,A10137,4.0,38.0,18.0,Local,865.0,2145.2,23849.14
SO333,2017-07-28,"""0005""",9100271,A20379,5.0,38.0,18.0,Local,103.0,319.3,23849.14
SO333,2017-07-28,"""0005""",9100271,A10529,5.0,38.0,18.0,Local,280.0,868.0,23849.14
SO333,2017-07-28,"""0005""",9100271,A10925,3.0,38.0,18.0,Local,1872.0,3481.92,23849.14
SO333,2017-07-28,"""0005""",9100271,A12625,3.0,38.0,18.0,Local,203.0,377.58,23849.14
SO333,2017-07-28,"""0005""",9100271,A15229,1.0,38.0,18.0,Local,747.0,463.14,23849.14
SO333,2017-07-28,"""0005""",9100271,A15517,1.0,38.0,18.0,Local,1677.0,1039.74,23849.14
SO333,2017-07-28,"""0005""",9100271,A11939,4.0,38.0,18.0,Local,1094.0,2713.12,23849.14
SO333,2017-07-28,"""0005""",9100271,A12329,5.0,38.0,18.0,Local,281.0,871.1,23849.14
SO333,2017-07-28,"""0005""",9100271,A12429,2.0,38.0,18.0,Local,173.0,214.52,23849.14
SO333,2017-07-28,"""0005""",9100271,A12717,2.0,38.0,18.0,Local,894.0,1108.56,23849.14
SO333,2017-07-28,"""0005""",9100271,A11679,10.0,38.0,18.0,Local,122.0,756.4,23849.14
SO333,2017-07-28,"""0005""",9100271,A13329,10.0,38.0,18.0,Local,163.0,1010.6,23849.14
SO333,2017-07-28,"""0005""",9100271,A15429,2.0,38.0,18.0,Local,247.0,306.28,23849.14
SO333,2017-07-28,"""0005""",9100271,B20829,10.0,38.0,12.0,Local,130.0,806.0,23849.14
SO333,2017-07-28,"""0005""",9100271,B11129,1.0,38.0,18.0,Local,749.0,464.38,23849.14
SO333,2017-07-28,"""0005""",9100271,B12329,2.0,38.0,18.0,Local,736.0,912.64,23849.14
SO333,2017-07-28,"""0005""",9100271,B10517,1.0,38.0,12.0,Local,852.0,528.24,23849.14
SO333,2017-07-28,"""0005""",9100271,B10119,2.0,38.0,18.0,Local,336.0,416.64,23849.14
SO333,2017-07-28,"""0005""",9100271,B32009,1.0,38.0,18.0,Local,130.0,80.6,23849.14
SO333,2017-07-28,"""0005""",9100271,B11729,5.0,38.0,18.0,Local,238.0,737.8,23849.14
SO333,2017-07-28,"""0005""",9100271,B32309,1.0,38.0,18.0,Local,194.0,120.28,23849.14
SO333,2017-07-28,"""0005""",9100271,B42771,1.0,38.0,18.0,Local,82.0,50.84,23849.14
SO330,2017-07-28,"""""",9200100,H10229,80.0,45.0,18.0,Inter,120.0,5280.0,6230.4
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A11429,4.0,38.0,18.0,Local,166.0,411.68,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A11679,3.0,38.0,18.0,Local,122.0,226.92,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A11829,5.0,38.0,18.0,Local,272.0,843.2,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A12429,3.0,38.0,18.0,Local,173.0,321.78,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A13329,3.0,38.0,18.0,Local,163.0,303.18,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,A14129,3.0,38.0,18.0,Local,219.0,407.34,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,B10329,2.0,38.0,18.0,Local,197.0,244.28,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,C10729,5.0,38.0,18.0,Local,142.0,440.2,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,C10929,4.0,38.0,18.0,Local,168.0,416.64,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,C11029,3.0,38.0,18.0,Local,206.0,383.16,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,C11529,3.0,38.0,18.0,Local,180.0,334.8,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,C12929,3.0,38.0,18.0,Local,475.0,883.5,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,F10329,2.0,38.0,18.0,Local,163.0,202.12,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,F10729,4.0,38.0,18.0,Local,130.0,322.4,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,G10229,2.0,38.0,18.0,Local,190.0,235.6,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,L10129,4.0,38.0,18.0,Local,357.0,885.36,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,L41171,4.0,38.0,18.0,Local,102.0,252.96,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,L41181,4.0,38.0,18.0,Local,102.0,252.96,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,M10129,4.0,38.0,18.0,Local,160.0,396.8,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,M10329,4.0,38.0,18.0,Local,151.0,374.48,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,N10117,2.0,38.0,18.0,Local,269.0,333.56,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,N10729,16.0,38.0,18.0,Local,158.0,1567.36,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,O10229,3.0,38.0,18.0,Local,249.0,463.14,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,P11929,2.0,38.0,18.0,Local,553.0,685.72,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,P12929,2.0,38.0,18.0,Local,530.0,657.2,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,P14317,2.0,38.0,18.0,Local,1050.0,1302.0,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S11925,3.0,38.0,18.0,Local,94.0,174.84,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S12029,3.0,38.0,18.0,Local,220.0,409.2,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S12029,3.0,38.0,18.0,Local,220.0,409.2,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S13129,3.0,38.0,18.0,Local,357.0,664.02,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S13529,2.0,38.0,18.0,Local,206.0,255.44,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S13617,1.0,38.0,18.0,Local,466.0,288.92,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S14429,3.0,38.0,18.0,Local,338.0,628.68,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,S51271,2.0,38.0,18.0,Local,545.0,675.8,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,Z10329,5.0,38.0,18.0,Local,368.0,1140.8,21615.86
SO331,2017-07-28,"""chinmaya vidyalaya""",9100587,Z10729,4.0,38.0,18.0,Local,211.0,523.28,21615.86
SO329,2017-07-28,"""""",9100100,A13337,2.0,0.0,18.0,Local,445.0,890.0,1050.2
SO327,2017-07-28,"""""",9100594,I11291,2.0,0.0,18.0,Local,16400.0,32800.0,38704.0
SO325,2017-07-28,"""""",9100100,A10129,16.0,38.0,18.0,Local,222.0,2202.24,98710.1
SO325,2017-07-28,"""""",9100100,A10137,4.0,38.0,18.0,Local,865.0,2145.2,98710.1
SO325,2017-07-28,"""""",9100100,A10529,12.0,38.0,18.0,Local,280.0,2083.2,98710.1
SO325,2017-07-28,"""""",9100100,A11629,5.0,38.0,18.0,Local,568.0,1760.8,98710.1
SO325,2017-07-28,"""""",9100100,A10925,5.0,38.0,18.0,Local,1872.0,5803.2,98710.1
SO325,2017-07-28,"""""",9100100,A31501,3.0,38.0,18.0,Local,1098.0,2042.28,98710.1
SO325,2017-07-28,"""""",9100100,A30871,5.0,38.0,12.0,Local,107.0,331.7,98710.1
SO325,2017-07-28,"""""",9100100,A14017,6.0,38.0,18.0,Local,355.0,1320.6,98710.1
SO325,2017-07-28,"""""",9100100,A11625,2.0,38.0,18.0,Local,200.0,248.0,98710.1
SO325,2017-07-28,"""""",9100100,A11429,10.0,38.0,18.0,Local,166.0,1029.2,98710.1
SO325,2017-07-28,"""""",9100100,A11229,10.0,38.0,18.0,Local,208.0,1289.6,98710.1
SO325,2017-07-28,"""""",9100100,A11679,16.0,38.0,18.0,Local,122.0,1210.24,98710.1
SO325,2017-07-28,"""""",9100100,A11829,10.0,38.0,18.0,Local,272.0,1686.4,98710.1
SO325,2017-07-28,"""""",9100100,A15229,10.0,38.0,18.0,Local,747.0,4631.4,98710.1
SO325,2017-07-28,"""""",9100100,A11929,15.0,38.0,18.0,Local,170.0,1581.0,98710.1
SO325,2017-07-28,"""""",9100100,A13625,5.0,38.0,18.0,Local,310.0,961.0,98710.1
SO325,2017-07-28,"""""",9100100,A12217,1.0,38.0,18.0,Local,1033.0,640.46,98710.1
SO325,2017-07-28,"""""",9100100,A12717,3.0,38.0,18.0,Local,894.0,1662.84,98710.1
SO325,2017-07-28,"""""",9100100,A13329,10.0,38.0,18.0,Local,163.0,1010.6,98710.1
SO325,2017-07-28,"""""",9100100,A15429,8.0,38.0,18.0,Local,247.0,1225.12,98710.1
SO325,2017-07-28,"""""",9100100,A11879,16.0,38.0,18.0,Local,352.0,3491.84,98710.1
SO325,2017-07-28,"""""",9100100,A13725,1.0,38.0,18.0,Local,605.0,375.1,98710.1
SO325,2017-07-28,"""""",9100100,A33117,2.0,38.0,18.0,Local,612.0,758.88,98710.1
SO325,2017-07-28,"""""",9100100,B20829,10.0,38.0,12.0,Local,130.0,806.0,98710.1
SO325,2017-07-28,"""""",9100100,B11225,10.0,38.0,18.0,Local,301.0,1866.2,98710.1
SO325,2017-07-28,"""""",9100100,B11929,5.0,38.0,18.0,Local,351.0,1088.1,98710.1
SO325,2017-07-28,"""""",9100100,B10119,15.0,38.0,18.0,Local,336.0,3124.8,98710.1
SO325,2017-07-28,"""""",9100100,C10629,10.0,38.0,18.0,Local,163.0,1010.6,98710.1
SO325,2017-07-28,"""""",9100100,C10729,10.0,38.0,18.0,Local,142.0,880.4,98710.1
SO325,2017-07-28,"""""",9100100,C10529,10.0,38.0,18.0,Local,228.0,1413.6,98710.1
SO325,2017-07-28,"""""",9100100,C11529,16.0,38.0,18.0,Local,180.0,1785.6,98710.1
SO325,2017-07-28,"""""",9100100,C11829,10.0,38.0,18.0,Local,287.0,1779.4,98710.1
SO325,2017-07-28,"""""",9100100,C12429,10.0,38.0,28.0,Local,160.0,992.0,98710.1
SO325,2017-07-28,"""""",9100100,C12929,10.0,38.0,18.0,Local,475.0,2945.0,98710.1
SO325,2017-07-28,"""""",9100100,D10809,4.0,38.0,18.0,Local,148.0,367.04,98710.1
SO325,2017-07-28,"""""",9100100,D41317,2.0,38.0,18.0,Local,541.0,670.84,98710.1
SO325,2017-07-28,"""""",9100100,D30471,5.0,38.0,18.0,Local,1185.0,3673.5,98710.1
SO325,2017-07-28,"""""",9100100,E10217,15.0,38.0,18.0,Local,156.0,1450.8,98710.1
SO325,2017-07-28,"""""",9100100,E10229,5.0,38.0,18.0,Local,655.0,2030.5,98710.1
SO325,2017-07-28,"""""",9100100,F20179,10.0,38.0,18.0,Local,240.0,1488.0,98710.1
SO325,2017-07-28,"""""",9100100,F10729,10.0,38.0,18.0,Local,130.0,806.0,98710.1
SO325,2017-07-28,"""""",9100100,G30871,10.0,38.0,12.0,Local,230.0,1426.0,98710.1
SO325,2017-07-28,"""""",9100100,G31829,6.0,38.0,18.0,Local,123.0,457.56,98710.1
SO325,2017-07-28,"""""",9100100,I40656,20.0,38.0,18.0,Local,194.0,2405.6,98710.1
SO325,2017-07-28,"""""",9100100,L40856,10.0,38.0,18.0,Local,151.0,936.2,98710.1
SO325,2017-07-28,"""""",9100100,L40956,10.0,38.0,18.0,Local,151.0,936.2,98710.1
SO325,2017-07-28,"""""",9100100,U40171,10.0,38.0,18.0,Local,87.0,539.4,98710.1
SO325,2017-07-28,"""""",9100100,P40871,22.0,38.0,18.0,Local,95.0,1295.8,98710.1
SO325,2017-07-28,"""""",9100100,I51017,10.0,38.0,18.0,Local,99.0,613.8,98710.1
SO325,2017-07-28,"""""",9100100,I10917,3.0,38.0,12.0,Local,1290.0,2399.4,98710.1
SO325,2017-07-28,"""""",9100100,S12109,1.0,38.0,18.0,Local,4005.0,2483.1,98710.1
SO325,2017-07-28,"""""",9100100,I11137,4.0,38.0,18.0,Local,1072.0,2658.56,98710.1
SO319,2017-07-27,"""""",9445012,H50399,40.0,0.0,18.0,Inter,45.0,1800.0,9794.0
SO319,2017-07-27,"""""",9445012,P13439,4.0,0.0,18.0,Inter,1625.0,6500.0,9794.0
SO311,2017-07-27,"""""",9100304,C10529,20.0,30.0,0,No tax,228.0,3192.0,9100.0
SO311,2017-07-27,"""""",9100304,P13129,40.0,30.0,0,No tax,211.0,5908.0,9100.0
SO310,2017-07-27,"""""",9100087,A10537,2.0,38.0,18.0,Local,1082.0,1341.68,2918.36
SO310,2017-07-27,"""""",9100087,C10729,10.0,38.0,18.0,Local,142.0,880.4,2918.36
SO310,2017-07-27,"""""",9100087,Z10517,1.0,38.0,18.0,Local,405.0,251.1,2918.36
SO307,2017-07-27,"""""",9100761,T33271,2.0,38.0,18.0,Local,1647.0,2042.28,12517.64
SO307,2017-07-27,"""""",9100761,A11429,4.0,38.0,18.0,Local,166.0,411.68,12517.64
SO307,2017-07-27,"""""",9100761,S42005,3.0,38.0,18.0,Local,1602.0,2979.72,12517.64
SO307,2017-07-27,"""""",9100761,S10329,2.0,38.0,18.0,Local,405.0,502.2,12517.64
SO307,2017-07-27,"""""",9100761,S12929,10.0,38.0,18.0,Local,179.0,1109.8,12517.64
SO307,2017-07-27,"""""",9100761,L10129,8.0,38.0,18.0,Local,357.0,1770.72,12517.64
SO307,2017-07-27,"""""",9100761,M10329,6.0,38.0,18.0,Local,151.0,561.72,12517.64
SO307,2017-07-27,"""""",9100761,A12429,4.0,38.0,18.0,Local,173.0,429.04,12517.64
SO307,2017-07-27,"""""",9100761,L40851,6.0,38.0,18.0,Local,77.0,286.44,12517.64
SO307,2017-07-27,"""""",9100761,L40951,6.0,38.0,18.0,Local,77.0,286.44,12517.64
SO307,2017-07-27,"""""",9100761,I40356,2.0,38.0,18.0,Local,184.0,228.16,12517.64
SO306,2017-07-27,"""""",9100785,NG4306,60.0,34.0,18.0,Local,401.0,15879.6,74266.36
SO306,2017-07-27,"""""",9100785,NG4403,100.0,34.0,18.0,Local,401.0,26466.0,74266.36
SO306,2017-07-27,"""""",9100785,NG3009,100.0,34.0,18.0,Local,102.0,6732.0,74266.36
SO306,2017-07-27,"""""",9100785,NG6506,100.0,34.0,18.0,Local,104.0,6864.0,74266.36
SO306,2017-07-27,"""""",9100785,NG7560,100.0,34.0,18.0,Local,106.0,6996.0,74266.36
SO304,2017-07-27,"""""",9700500,A10309,1.0,35.0,18.0,Inter,285.0,185.25,2418226.26
SO304,2017-07-27,"""""",9700500,A10529,160.0,35.0,18.0,Inter,280.0,29120.0,2418226.26
SO304,2017-07-27,"""""",9700500,A10629,48.0,35.0,18.0,Inter,400.0,12480.0,2418226.26
SO304,2017-07-27,"""""",9700500,A10925,20.0,35.0,18.0,Inter,1872.0,24336.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11429,100.0,35.0,18.0,Inter,166.0,10790.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11429,100.0,35.0,18.0,Inter,166.0,10790.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11625,20.0,35.0,18.0,Inter,200.0,2600.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11679,160.0,35.0,18.0,Inter,122.0,12688.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11687,20.0,35.0,18.0,Inter,432.0,5616.0,2418226.26
SO304,2017-07-27,"""""",9700500,A11879,48.0,35.0,18.0,Inter,352.0,10982.4,2418226.26
SO304,2017-07-27,"""""",9700500,A11879,48.0,35.0,18.0,Inter,352.0,10982.4,2418226.26
SO304,2017-07-27,"""""",9700500,A11929,100.0,35.0,18.0,Inter,170.0,11050.0,2418226.26
SO304,2017-07-27,"""""",9700500,A12029,20.0,35.0,18.0,Inter,758.0,9854.0,2418226.26
SO304,2017-07-27,"""""",9700500,A12429,200.0,35.0,18.0,Inter,173.0,22490.0,2418226.26
SO304,2017-07-27,"""""",9700500,A12717,20.0,35.0,18.0,Inter,894.0,11622.0,2418226.26
SO304,2017-07-27,"""""",9700500,A12829,10.0,35.0,18.0,Inter,351.0,2281.5,2418226.26
SO304,2017-07-27,"""""",9700500,A12829,4.0,35.0,18.0,Inter,351.0,912.6,2418226.26
SO304,2017-07-27,"""""",9700500,A13604,10.0,35.0,18.0,Inter,1137.0,7390.5,2418226.26
SO304,2017-07-27,"""""",9700500,A19017,5.0,35.0,5.0,Inter,649.0,2109.25,2418226.26
SO304,2017-07-27,"""""",9700500,A33101,20.0,35.0,18.0,Inter,51.0,663.0,2418226.26
SO304,2017-07-27,"""""",9700500,A33117,5.0,35.0,18.0,Inter,612.0,1989.0,2418226.26
SO304,2017-07-27,"""""",9700500,A34209,10.0,35.0,18.0,Inter,309.0,2008.5,2418226.26
SO304,2017-07-27,"""""",9700500,A72529,20.0,35.0,18.0,Inter,336.0,4368.0,2418226.26
SO304,2017-07-27,"""""",9700500,A72529,20.0,35.0,18.0,Inter,336.0,4368.0,2418226.26
SO304,2017-07-27,"""""",9700500,A72529,20.0,35.0,18.0,Inter,336.0,4368.0,2418226.26
SO304,2017-07-27,"""""",9700500,A72529,5.0,35.0,18.0,Inter,336.0,1092.0,2418226.26
SO304,2017-07-27,"""""",9700500,A75429,2.0,35.0,18.0,Inter,324.0,421.2,2418226.26
SO304,2017-07-27,"""""",9700500,A75587,12.0,35.0,18.0,Inter,458.0,3572.4,2418226.26
SO304,2017-07-27,"""""",9700500,B10119,30.0,35.0,18.0,Inter,336.0,6552.0,2418226.26
SO304,2017-07-27,"""""",9700500,B10329,100.0,35.0,18.0,Inter,197.0,12805.0,2418226.26
SO304,2017-07-27,"""""",9700500,B10525,20.0,35.0,12.0,Inter,548.0,7124.0,2418226.26
SO304,2017-07-27,"""""",9700500,B10829,20.0,35.0,18.0,Inter,232.0,3016.0,2418226.26
SO304,2017-07-27,"""""",9700500,B10929,48.0,35.0,18.0,Inter,266.0,8299.2,2418226.26
SO304,2017-07-27,"""""",9700500,B11307,5.0,35.0,18.0,Inter,967.0,3142.75,2418226.26
SO304,2017-07-27,"""""",9700500,B11417,10.0,35.0,18.0,Inter,714.0,4641.0,2418226.26
SO304,2017-07-27,"""""",9700500,B13529,1.0,35.0,18.0,Inter,365.0,237.25,2418226.26
SO304,2017-07-27,"""""",9700500,B20479,200.0,35.0,12.0,Inter,103.0,13390.0,2418226.26
SO304,2017-07-27,"""""",9700500,B21271,64.0,35.0,18.0,Inter,104.0,4326.4,2418226.26
SO304,2017-07-27,"""""",9700500,B21671,64.0,35.0,12.0,Inter,71.0,2953.6,2418226.26
SO304,2017-07-27,"""""",9700500,B21750,2.0,35.0,12.0,Inter,336.0,436.8,2418226.26
SO304,2017-07-27,"""""",9700500,B21850,2.0,35.0,12.0,Inter,265.0,344.5,2418226.26
SO304,2017-07-27,"""""",9700500,B32009,10.0,35.0,18.0,Inter,130.0,845.0,2418226.26
SO304,2017-07-27,"""""",9700500,B32229,48.0,35.0,18.0,Inter,240.0,7488.0,2418226.26
SO304,2017-07-27,"""""",9700500,B42571,3.0,35.0,18.0,Inter,82.0,159.9,2418226.26
SO304,2017-07-27,"""""",9700500,B42601,20.0,35.0,18.0,Inter,130.0,1690.0,2418226.26
SO304,2017-07-27,"""""",9700500,B42901,3.0,35.0,18.0,Inter,173.0,337.35,2418226.26
SO304,2017-07-27,"""""",9700500,B42901,20.0,35.0,18.0,Inter,173.0,2249.0,2418226.26
SO304,2017-07-27,"""""",9700500,B43339,20.0,35.0,18.0,Inter,154.0,2002.0,2418226.26
SO304,2017-07-27,"""""",9700500,B60679,48.0,35.0,18.0,Inter,324.0,10108.8,2418226.26
SO304,2017-07-27,"""""",9700500,C10017,40.0,35.0,18.0,Inter,210.0,5460.0,2418226.26
SO304,2017-07-27,"""""",9700500,C10117,10.0,35.0,18.0,Inter,306.0,1989.0,2418226.26
SO304,2017-07-27,"""""",9700500,C10515,2.0,35.0,18.0,Inter,344.0,447.2,2418226.26
SO304,2017-07-27,"""""",9700500,C10515,10.0,35.0,18.0,Inter,344.0,2236.0,2418226.26
SO304,2017-07-27,"""""",9700500,C10729,80.0,35.0,18.0,Inter,142.0,7384.0,2418226.26
SO304,2017-07-27,"""""",9700500,C11329,80.0,35.0,18.0,Inter,411.0,21372.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12025,20.0,35.0,18.0,Inter,454.0,5902.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12139,5.0,35.0,18.0,Inter,378.0,1228.5,2418226.26
SO304,2017-07-27,"""""",9700500,C12229,32.0,35.0,18.0,Inter,605.0,12584.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12229,2.0,35.0,18.0,Inter,605.0,786.5,2418226.26
SO304,2017-07-27,"""""",9700500,C12229,6.0,35.0,18.0,Inter,605.0,2359.5,2418226.26
SO304,2017-07-27,"""""",9700500,C12329,100.0,35.0,18.0,Inter,246.0,15990.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12429,60.0,35.0,28.0,Inter,160.0,6240.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12529,5.0,35.0,18.0,Inter,2700.0,8775.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12629,5.0,35.0,18.0,Inter,2446.0,7949.5,2418226.26
SO304,2017-07-27,"""""",9700500,C12825,10.0,35.0,18.0,Inter,584.0,3796.0,2418226.26
SO304,2017-07-27,"""""",9700500,C12825,3.0,35.0,18.0,Inter,584.0,1138.8,2418226.26
SO304,2017-07-27,"""""",9700500,C12929,100.0,35.0,18.0,Inter,475.0,30875.0,2418226.26
SO304,2017-07-27,"""""",9700500,C13129,60.0,35.0,12.0,Inter,92.0,3588.0,2418226.26
SO304,2017-07-27,"""""",9700500,C15229,20.0,35.0,18.0,Inter,488.0,6344.0,2418226.26
SO304,2017-07-27,"""""",9700500,C21709,100.0,35.0,18.0,Inter,354.0,23010.0,2418226.26
SO304,2017-07-27,"""""",9700500,C21717,25.0,35.0,18.0,Inter,1012.0,16445.0,2418226.26
SO304,2017-07-27,"""""",9700500,C31071,10.0,35.0,18.0,Inter,485.0,3152.5,2418226.26
SO304,2017-07-27,"""""",9700500,C31071,13.0,35.0,18.0,Inter,485.0,4098.25,2418226.26
SO304,2017-07-27,"""""",9700500,C33971,64.0,35.0,12.0,Inter,91.0,3785.6,2418226.26
SO304,2017-07-27,"""""",9700500,C34117,10.0,35.0,18.0,Inter,279.0,1813.5,2418226.26
SO304,2017-07-27,"""""",9700500,C40356,10.0,35.0,18.0,Inter,150.0,975.0,2418226.26
SO304,2017-07-27,"""""",9700500,C40356,2.0,35.0,18.0,Inter,150.0,195.0,2418226.26
SO304,2017-07-27,"""""",9700500,C43101,10.0,35.0,18.0,Inter,194.0,1261.0,2418226.26
SO304,2017-07-27,"""""",9700500,C51017,20.0,35.0,18.0,Inter,246.0,3198.0,2418226.26
SO304,2017-07-27,"""""",9700500,C75629,2.0,35.0,18.0,Inter,407.0,529.1,2418226.26
SO304,2017-07-27,"""""",9700500,C75629,2.0,35.0,18.0,Inter,407.0,529.1,2418226.26
SO304,2017-07-27,"""""",9700500,D10509,5.0,35.0,18.0,Inter,217.0,705.25,2418226.26
SO304,2017-07-27,"""""",9700500,D10517,5.0,35.0,18.0,Inter,844.0,2743.0,2418226.26
SO304,2017-07-27,"""""",9700500,D10717,16.0,35.0,18.0,Inter,324.0,3369.6,2418226.26
SO304,2017-07-27,"""""",9700500,D11537,12.0,35.0,18.0,Inter,1303.0,10163.4,2418226.26
SO304,2017-07-27,"""""",9700500,D11537,12.0,35.0,18.0,Inter,1303.0,10163.4,2418226.26
SO304,2017-07-27,"""""",9700500,D15051,100.0,35.0,18.0,Inter,375.0,24375.0,2418226.26
SO304,2017-07-27,"""""",9700500,D41317,20.0,35.0,18.0,Inter,541.0,7033.0,2418226.26
SO304,2017-07-27,"""""",9700500,E10117,10.0,35.0,18.0,Inter,194.0,1261.0,2418226.26
SO304,2017-07-27,"""""",9700500,E10317,6.0,35.0,18.0,Inter,314.0,1224.6,2418226.26
SO304,2017-07-27,"""""",9700500,E10317,16.0,35.0,18.0,Inter,314.0,3265.6,2418226.26
SO304,2017-07-27,"""""",9700500,E13129,24.0,35.0,18.0,Inter,714.0,11138.4,2418226.26
SO304,2017-07-27,"""""",9700500,E20671,64.0,35.0,12.0,Inter,93.0,3868.8,2418226.26
SO304,2017-07-27,"""""",9700500,E21071,128.0,35.0,12.0,Inter,98.0,8153.6,2418226.26
SO304,2017-07-27,"""""",9700500,E30109,30.0,35.0,18.0,Inter,215.0,4192.5,2418226.26
SO304,2017-07-27,"""""",9700500,E30809,32.0,35.0,18.0,Inter,206.0,4284.8,2418226.26
SO304,2017-07-27,"""""",9700500,E41171,192.0,35.0,18.0,Inter,81.0,10108.8,2418226.26
SO304,2017-07-27,"""""",9700500,E41525,6.0,35.0,18.0,Inter,1059.0,4130.1,2418226.26
SO304,2017-07-27,"""""",9700500,E50479,100.0,35.0,18.0,Inter,116.0,7540.0,2418226.26
SO304,2017-07-27,"""""",9700500,E60579,40.0,35.0,18.0,Inter,105.0,2730.0,2418226.26
SO304,2017-07-27,"""""",9700500,E60679,20.0,35.0,18.0,Inter,214.0,2782.0,2418226.26
SO304,2017-07-27,"""""",9700500,E74629,48.0,35.0,18.0,Inter,407.0,12698.4,2418226.26
SO304,2017-07-27,"""""",9700500,F10429,1.0,35.0,18.0,Inter,202.0,131.3,2418226.26
SO304,2017-07-27,"""""",9700500,F10429,5.0,35.0,18.0,Inter,202.0,656.5,2418226.26
SO304,2017-07-27,"""""",9700500,F11201,40.0,35.0,18.0,Inter,874.0,22724.0,2418226.26
SO304,2017-07-27,"""""",9700500,F11929,1.0,35.0,18.0,Inter,160.0,104.0,2418226.26
SO304,2017-07-27,"""""",9700500,F20179,100.0,35.0,18.0,Inter,240.0,15600.0,2418226.26
SO304,2017-07-27,"""""",9700500,F20279,60.0,35.0,18.0,Inter,425.0,16575.0,2418226.26
SO304,2017-07-27,"""""",9700500,F21971,150.0,35.0,12.0,Inter,137.0,13357.5,2418226.26
SO304,2017-07-27,"""""",9700500,F31709,30.0,35.0,18.0,Inter,146.0,2847.0,2418226.26
SO304,2017-07-27,"""""",9700500,F31709,20.0,35.0,18.0,Inter,146.0,1898.0,2418226.26
SO304,2017-07-27,"""""",9700500,F41205,30.0,35.0,18.0,Inter,184.0,3588.0,2418226.26
